Sample_1,Sample_2,Joint_Similarity,Common_Substance,Category
SAM_001,SAM_079,0.6242236747713082,Papaverine,Precursor
SAM_001,SAM_079,0.6242236747713082,Meconine,Precursor
SAM_001,SAM_079,0.6242236747713082,Ecgonidine methyl ester,Precursor
SAM_001,SAM_079,0.6242236747713082,6-Monoacetylmorphine,Precursor
SAM_001,SAM_079,0.6242236747713082,Acetylcodeine,Precursor
SAM_001,SAM_079,0.6242236747713082,Heroin,Active
SAM_027,SAM_081,0.6226903493817644,Caffeine,Adulterant
SAM_027,SAM_081,0.6226903493817644,Cocaine,Active
SAM_027,SAM_081,0.6226903493817644,Acetylcodeine,Precursor
SAM_027,SAM_081,0.6226903493817644,Acetylthebaol,Precursor
SAM_027,SAM_081,0.6226903493817644,Phenacetin,Adulterant
SAM_049,SAM_096,0.6226499803738017,Meconine,Precursor
SAM_049,SAM_096,0.6226499803738017,Caffeine,Adulterant
SAM_049,SAM_096,0.6226499803738017,Cocaine,Active
SAM_049,SAM_096,0.6226499803738017,Acetylcodeine,Precursor
SAM_049,SAM_096,0.6226499803738017,Heroin,Active
SAM_017,SAM_086,0.6216911619076748,Meconine,Precursor
SAM_017,SAM_086,0.6216911619076748,Ecgonidine methyl ester,Precursor
SAM_017,SAM_086,0.6216911619076748,Caffeine,Adulterant
SAM_017,SAM_086,0.6216911619076748,Cocaine,Active
SAM_017,SAM_086,0.6216911619076748,Acetylcodeine,Precursor
SAM_017,SAM_086,0.6216911619076748,Heroin,Active
SAM_017,SAM_086,0.6216911619076748,Noscapine,Precursor
SAM_006,SAM_059,0.6212944753761046,Meconine,Precursor
SAM_006,SAM_059,0.6212944753761046,Caffeine,Adulterant
SAM_006,SAM_059,0.6212944753761046,6-Monoacetylmorphine,Precursor
SAM_006,SAM_059,0.6212944753761046,Acetylcodeine,Precursor
SAM_006,SAM_059,0.6212944753761046,Heroin,Active
SAM_006,SAM_059,0.6212944753761046,Phenacetin,Adulterant
SAM_033,SAM_086,0.6211088103587366,Meconine,Precursor
SAM_033,SAM_086,0.6211088103587366,Diacetamate,Unknown
SAM_033,SAM_086,0.6211088103587366,Caffeine,Adulterant
SAM_033,SAM_086,0.6211088103587366,Cocaine,Active
SAM_033,SAM_086,0.6211088103587366,Acetylcodeine,Precursor
SAM_033,SAM_081,0.6209628103422372,Diacetamate,Unknown
SAM_033,SAM_081,0.6209628103422372,Caffeine,Adulterant
SAM_033,SAM_081,0.6209628103422372,Cocaine,Active
SAM_033,SAM_081,0.6209628103422372,Acetylcodeine,Precursor
SAM_033,SAM_081,0.6209628103422372,Phenacetin,Adulterant
SAM_006,SAM_033,0.620906752625777,Meconine,Precursor
SAM_006,SAM_033,0.620906752625777,Diacetamate,Unknown
SAM_006,SAM_033,0.620906752625777,Caffeine,Adulterant
SAM_006,SAM_033,0.620906752625777,Acetylcodeine,Precursor
SAM_006,SAM_033,0.620906752625777,Hydrocotarnine,Precursor
SAM_006,SAM_033,0.620906752625777,Phenacetin,Adulterant
SAM_086,SAM_097,0.6194324722115999,Diacetamate,Unknown
SAM_086,SAM_097,0.6194324722115999,Caffeine,Adulterant
SAM_086,SAM_097,0.6194324722115999,Cocaine,Active
SAM_086,SAM_097,0.6194324722115999,Noscapine,Precursor
SAM_086,SAM_097,0.6194324722115999,Heroin,Active
SAM_004,SAM_094,0.619081839022691,Papaverine,Precursor
SAM_004,SAM_094,0.619081839022691,Ecgonidine methyl ester,Precursor
SAM_004,SAM_094,0.619081839022691,6-Monoacetylmorphine,Precursor
SAM_004,SAM_094,0.619081839022691,Cocaine,Active
SAM_004,SAM_094,0.619081839022691,Heroin,Active
SAM_004,SAM_094,0.619081839022691,Phenacetin,Adulterant
SAM_036,SAM_060,0.6183027540957519,Papaverine,Precursor
SAM_036,SAM_060,0.6183027540957519,Acetaminophen,Adulterant
SAM_036,SAM_060,0.6183027540957519,Diacetamate,Unknown
SAM_047,SAM_074,0.6181532800465221,Heroin,Active
SAM_047,SAM_074,0.6181532800465221,Acetaminophen,Adulterant
SAM_047,SAM_074,0.6181532800465221,Caffeine,Adulterant
SAM_047,SAM_074,0.6181532800465221,Cocaine,Active
SAM_008,SAM_016,0.618027127061332,Meconine,Precursor
SAM_008,SAM_016,0.618027127061332,Caffeine,Adulterant
SAM_008,SAM_016,0.618027127061332,Cocaine,Active
SAM_008,SAM_016,0.618027127061332,Acetylcodeine,Precursor
SAM_008,SAM_016,0.618027127061332,Phenacetin,Adulterant
SAM_005,SAM_006,0.6173232493349737,Meconine,Precursor
SAM_005,SAM_006,0.6173232493349737,Ecgonine methyl ester,Precursor
SAM_005,SAM_006,0.6173232493349737,Caffeine,Adulterant
SAM_005,SAM_006,0.6173232493349737,6-Monoacetylmorphine,Precursor
SAM_005,SAM_006,0.6173232493349737,Hydrocotarnine,Precursor
SAM_005,SAM_006,0.6173232493349737,Phenacetin,Adulterant
SAM_081,SAM_086,0.6152575789624244,Diacetamate,Unknown
SAM_081,SAM_086,0.6152575789624244,Caffeine,Adulterant
SAM_081,SAM_086,0.6152575789624244,Cocaine,Active
SAM_081,SAM_086,0.6152575789624244,Acetylcodeine,Precursor
SAM_081,SAM_086,0.6152575789624244,Heroin,Active
SAM_043,SAM_059,0.6148908327943386,Papaverine,Precursor
SAM_043,SAM_059,0.6148908327943386,Meconine,Precursor
SAM_043,SAM_059,0.6148908327943386,Ecgonidine methyl ester,Precursor
SAM_043,SAM_059,0.6148908327943386,6-Monoacetylmorphine,Precursor
SAM_043,SAM_059,0.6148908327943386,Acetylcodeine,Precursor
SAM_043,SAM_059,0.6148908327943386,Phenacetin,Adulterant
SAM_008,SAM_097,0.6145966373372214,Noscapine,Precursor
SAM_008,SAM_097,0.6145966373372214,Caffeine,Adulterant
SAM_008,SAM_097,0.6145966373372214,Cocaine,Active
SAM_008,SAM_097,0.6145966373372214,Phenacetin,Adulterant
SAM_033,SAM_092,0.6138134337358516,Meconine,Precursor
SAM_033,SAM_092,0.6138134337358516,Caffeine,Adulterant
SAM_033,SAM_092,0.6138134337358516,Cocaine,Active
SAM_033,SAM_092,0.6138134337358516,Acetylcodeine,Precursor
SAM_033,SAM_092,0.6138134337358516,Hydrocotarnine,Precursor
SAM_008,SAM_059,0.6133538523034063,Meconine,Precursor
SAM_008,SAM_059,0.6133538523034063,Caffeine,Adulterant
SAM_008,SAM_059,0.6133538523034063,6-Monoacetylmorphine,Precursor
SAM_008,SAM_059,0.6133538523034063,Acetylcodeine,Precursor
SAM_008,SAM_059,0.6133538523034063,Phenacetin,Adulterant
SAM_086,SAM_088,0.6131771164816266,Papaverine,Precursor
SAM_086,SAM_088,0.6131771164816266,Meconine,Precursor
SAM_086,SAM_088,0.6131771164816266,Ecgonidine methyl ester,Precursor
SAM_086,SAM_088,0.6131771164816266,Caffeine,Adulterant
SAM_086,SAM_088,0.6131771164816266,Acetylcodeine,Precursor
SAM_086,SAM_088,0.6131771164816266,Noscapine,Precursor
SAM_022,SAM_043,0.6121051916080373,Ecgonidine methyl ester,Precursor
SAM_022,SAM_043,0.6121051916080373,Cocaine,Active
SAM_022,SAM_043,0.6121051916080373,6-Monoacetylmorphine,Precursor
SAM_022,SAM_043,0.6121051916080373,Phenacetin,Adulterant
SAM_008,SAM_088,0.6120652428113368,Meconine,Precursor
SAM_008,SAM_088,0.6120652428113368,Caffeine,Adulterant
SAM_008,SAM_088,0.6120652428113368,Acetylcodeine,Precursor
SAM_008,SAM_088,0.6120652428113368,Noscapine,Precursor
SAM_008,SAM_088,0.6120652428113368,Phenacetin,Adulterant
SAM_051,SAM_061,0.6112702800986316,Ecgonidine methyl ester,Precursor
SAM_051,SAM_061,0.6112702800986316,Acetylcodeine,Precursor
SAM_051,SAM_061,0.6112702800986316,Heroin,Active
SAM_051,SAM_061,0.6112702800986316,Phenacetin,Adulterant
SAM_051,SAM_061,0.6112702800986316,Acetaminophen,Adulterant
SAM_049,SAM_086,0.6110516832244712,Meconine,Precursor
SAM_049,SAM_086,0.6110516832244712,Caffeine,Adulterant
SAM_049,SAM_086,0.6110516832244712,Cocaine,Active
SAM_049,SAM_086,0.6110516832244712,Acetylcodeine,Precursor
SAM_049,SAM_086,0.6110516832244712,Heroin,Active
SAM_009,SAM_046,0.6110158363443804,Heroin,Active
SAM_009,SAM_046,0.6110158363443804,Phenacetin,Adulterant
SAM_012,SAM_097,0.6108317182781358,Diacetamate,Unknown
SAM_012,SAM_097,0.6108317182781358,Caffeine,Adulterant
SAM_012,SAM_097,0.6108317182781358,Cocaine,Active
SAM_012,SAM_097,0.6108317182781358,Noscapine,Precursor
SAM_012,SAM_097,0.6108317182781358,Heroin,Active
SAM_012,SAM_097,0.6108317182781358,Phenacetin,Adulterant
SAM_078,SAM_086,0.6108014279696691,Diacetamate,Unknown
SAM_078,SAM_086,0.6108014279696691,Meconine,Precursor
SAM_078,SAM_086,0.6108014279696691,Caffeine,Adulterant
SAM_078,SAM_086,0.6108014279696691,Acetylcodeine,Precursor
SAM_037,SAM_056,0.6105185049956313,Ecgonine methyl ester,Precursor
SAM_037,SAM_056,0.6105185049956313,Acetylcodeine,Precursor
SAM_037,SAM_056,0.6105185049956313,Caffeine,Adulterant
SAM_037,SAM_056,0.6105185049956313,Acetylthebaol,Precursor
SAM_054,SAM_082,0.6093239175620304,Papaverine,Precursor
SAM_054,SAM_082,0.6093239175620304,Meconine,Precursor
SAM_054,SAM_082,0.6093239175620304,Acetylcodeine,Precursor
SAM_054,SAM_082,0.6093239175620304,Phenacetin,Adulterant
SAM_054,SAM_082,0.6093239175620304,Triacetin,Unknown
SAM_016,SAM_021,0.6091759062457593,Meconine,Precursor
SAM_016,SAM_021,0.6091759062457593,Cocaine,Active
SAM_016,SAM_021,0.6091759062457593,Phenacetin,Adulterant
SAM_014,SAM_064,0.6088924424218458,Ecgonidine methyl ester,Precursor
SAM_014,SAM_064,0.6088924424218458,Caffeine,Adulterant
SAM_014,SAM_064,0.6088924424218458,6-Monoacetylmorphine,Precursor
SAM_014,SAM_064,0.6088924424218458,Acetylcodeine,Precursor
SAM_014,SAM_064,0.6088924424218458,Cinnamoylcocaine,Precursor
SAM_008,SAM_096,0.6081650351856587,Meconine,Precursor
SAM_008,SAM_096,0.6081650351856587,Caffeine,Adulterant
SAM_008,SAM_096,0.6081650351856587,Cocaine,Active
SAM_008,SAM_096,0.6081650351856587,Noscapine,Precursor
SAM_008,SAM_096,0.6081650351856587,Acetylcodeine,Precursor
SAM_079,SAM_094,0.607354268400043,Papaverine,Precursor
SAM_079,SAM_094,0.607354268400043,Ecgonidine methyl ester,Precursor
SAM_079,SAM_094,0.607354268400043,6-Monoacetylmorphine,Precursor
SAM_079,SAM_094,0.607354268400043,Cocaine,Active
SAM_079,SAM_094,0.607354268400043,Heroin,Active
SAM_028,SAM_088,0.6072106579316114,Acetylcodeine,Precursor
SAM_028,SAM_088,0.6072106579316114,Meconine,Precursor
SAM_028,SAM_088,0.6072106579316114,Ecgonidine methyl ester,Precursor
SAM_028,SAM_088,0.6072106579316114,Caffeine,Adulterant
SAM_021,SAM_027,0.6070370241459598,Meconine,Precursor
SAM_021,SAM_027,0.6070370241459598,Acetaminophen,Adulterant
SAM_021,SAM_027,0.6070370241459598,Cocaine,Active
SAM_021,SAM_027,0.6070370241459598,Phenacetin,Adulterant
SAM_016,SAM_053,0.6064795585254245,Papaverine,Precursor
SAM_016,SAM_053,0.6064795585254245,Cocaine,Active
SAM_006,SAM_073,0.6044521926511676,Meconine,Precursor
SAM_006,SAM_073,0.6044521926511676,Diacetamate,Unknown
SAM_006,SAM_073,0.6044521926511676,Caffeine,Adulterant
SAM_006,SAM_073,0.6044521926511676,6-Monoacetylmorphine,Precursor
SAM_006,SAM_073,0.6044521926511676,Acetylcodeine,Precursor
SAM_006,SAM_073,0.6044521926511676,Hydrocotarnine,Precursor
SAM_006,SAM_073,0.6044521926511676,Phenacetin,Adulterant
SAM_027,SAM_086,0.6036778209683336,Papaverine,Precursor
SAM_027,SAM_086,0.6036778209683336,Meconine,Precursor
SAM_027,SAM_086,0.6036778209683336,Caffeine,Adulterant
SAM_027,SAM_086,0.6036778209683336,Cocaine,Active
SAM_027,SAM_086,0.6036778209683336,Acetylcodeine,Precursor
SAM_086,SAM_096,0.6036617677357373,Meconine,Precursor
SAM_086,SAM_096,0.6036617677357373,Caffeine,Adulterant
SAM_086,SAM_096,0.6036617677357373,Cocaine,Active
SAM_086,SAM_096,0.6036617677357373,Noscapine,Precursor
SAM_086,SAM_096,0.6036617677357373,Heroin,Active
SAM_086,SAM_096,0.6036617677357373,Acetylcodeine,Precursor
SAM_045,SAM_072,0.6036573878400789,Papaverine,Precursor
SAM_045,SAM_072,0.6036573878400789,Tetramisole or levamisole,Adulterant
SAM_045,SAM_072,0.6036573878400789,Caffeine,Adulterant
SAM_045,SAM_072,0.6036573878400789,Acetylcodeine,Precursor
SAM_045,SAM_072,0.6036573878400789,Heroin,Active
SAM_078,SAM_082,0.6030026892062356,Diacetamate,Unknown
SAM_078,SAM_082,0.6030026892062356,Meconine,Precursor
SAM_078,SAM_082,0.6030026892062356,Acetylcodeine,Precursor
SAM_078,SAM_082,0.6030026892062356,Triacetin,Unknown
SAM_088,SAM_098,0.6029302086738947,Papaverine,Precursor
SAM_088,SAM_098,0.6029302086738947,Ecgonidine methyl ester,Precursor
SAM_088,SAM_098,0.6029302086738947,Caffeine,Adulterant
SAM_088,SAM_098,0.6029302086738947,Phenacetin,Adulterant
SAM_049,SAM_069,0.6024154091584898,Meconine,Precursor
SAM_049,SAM_069,0.6024154091584898,Phenacetin,Adulterant
SAM_049,SAM_069,0.6024154091584898,Cocaine,Active
SAM_049,SAM_069,0.6024154091584898,Heroin,Active
SAM_049,SAM_071,0.602084336620512,Caffeine,Adulterant
SAM_049,SAM_071,0.602084336620512,Cocaine,Active
SAM_049,SAM_071,0.602084336620512,Acetylcodeine,Precursor
SAM_049,SAM_071,0.602084336620512,Heroin,Active
SAM_049,SAM_071,0.602084336620512,Phenacetin,Adulterant
SAM_008,SAM_043,0.60195388106402,Meconine,Precursor
SAM_008,SAM_043,0.60195388106402,6-Monoacetylmorphine,Precursor
SAM_008,SAM_043,0.60195388106402,Cocaine,Active
SAM_008,SAM_043,0.60195388106402,Acetylcodeine,Precursor
SAM_008,SAM_043,0.60195388106402,Noscapine,Precursor
SAM_008,SAM_043,0.60195388106402,Phenacetin,Adulterant
SAM_049,SAM_079,0.6012771437358537,Acetylcodeine,Precursor
SAM_049,SAM_079,0.6012771437358537,Meconine,Precursor
SAM_049,SAM_079,0.6012771437358537,Cocaine,Active
SAM_049,SAM_079,0.6012771437358537,Heroin,Active
SAM_021,SAM_051,0.6009778005139603,Meconine,Precursor
SAM_021,SAM_051,0.6009778005139603,Acetaminophen,Adulterant
SAM_021,SAM_051,0.6009778005139603,Phenacetin,Adulterant
SAM_019,SAM_022,0.600864942212639,Ecgonidine methyl ester,Precursor
SAM_019,SAM_022,0.600864942212639,Cocaine,Active
SAM_019,SAM_022,0.600864942212639,6-Monoacetylmorphine,Precursor
SAM_033,SAM_073,0.6005146068997032,Meconine,Precursor
SAM_033,SAM_073,0.6005146068997032,Diacetamate,Unknown
SAM_033,SAM_073,0.6005146068997032,Caffeine,Adulterant
SAM_033,SAM_073,0.6005146068997032,Cocaine,Active
SAM_033,SAM_073,0.6005146068997032,Acetylcodeine,Precursor
SAM_033,SAM_073,0.6005146068997032,Hydrocotarnine,Precursor
SAM_033,SAM_073,0.6005146068997032,Phenacetin,Adulterant
SAM_010,SAM_030,0.6001366857063013,6-Monoacetylmorphine,Precursor
SAM_010,SAM_030,0.6001366857063013,Hydrocotarnine,Precursor
SAM_010,SAM_030,0.6001366857063013,Cocaine,Active
SAM_010,SAM_030,0.6001366857063013,Phenacetin,Adulterant
SAM_047,SAM_081,0.6000496912731178,Ecgonine methyl ester,Precursor
SAM_047,SAM_081,0.6000496912731178,Caffeine,Adulterant
SAM_047,SAM_081,0.6000496912731178,Cocaine,Active
SAM_047,SAM_081,0.6000496912731178,Acetylcodeine,Precursor
SAM_047,SAM_081,0.6000496912731178,Heroin,Active
SAM_056,SAM_093,0.6000354095302155,Acetylthebaol,Precursor
SAM_056,SAM_093,0.6000354095302155,Caffeine,Adulterant
SAM_056,SAM_093,0.6000354095302155,Acetylcodeine,Precursor
SAM_038,SAM_059,0.5995844585546237,Papaverine,Precursor
SAM_038,SAM_059,0.5995844585546237,Caffeine,Adulterant
SAM_038,SAM_059,0.5995844585546237,Acetylcodeine,Precursor
SAM_038,SAM_059,0.5995844585546237,Heroin,Active
SAM_038,SAM_059,0.5995844585546237,Phenacetin,Adulterant
SAM_059,SAM_079,0.5988920932949049,Papaverine,Precursor
SAM_059,SAM_079,0.5988920932949049,Meconine,Precursor
SAM_059,SAM_079,0.5988920932949049,Ecgonidine methyl ester,Precursor
SAM_059,SAM_079,0.5988920932949049,6-Monoacetylmorphine,Precursor
SAM_059,SAM_079,0.5988920932949049,Acetylcodeine,Precursor
SAM_059,SAM_079,0.5988920932949049,Heroin,Active
SAM_059,SAM_069,0.5980189026100043,Meconine,Precursor
SAM_059,SAM_069,0.5980189026100043,Ecgonidine methyl ester,Precursor
SAM_059,SAM_069,0.5980189026100043,6-Monoacetylmorphine,Precursor
SAM_059,SAM_069,0.5980189026100043,Heroin,Active
SAM_059,SAM_069,0.5980189026100043,Phenacetin,Adulterant
SAM_046,SAM_050,0.5975278587384235,Ecgonine methyl ester,Precursor
SAM_046,SAM_050,0.5975278587384235,Heroin,Active
SAM_046,SAM_050,0.5975278587384235,Phenacetin,Adulterant
SAM_046,SAM_050,0.5975278587384235,Triacetin,Unknown
SAM_055,SAM_065,0.5971553050860594,Diacetamate,Unknown
SAM_055,SAM_065,0.5971553050860594,Caffeine,Adulterant
SAM_055,SAM_065,0.5971553050860594,Phenacetin,Adulterant
SAM_006,SAM_012,0.596928305035176,Meconine,Precursor
SAM_006,SAM_012,0.596928305035176,Diacetamate,Unknown
SAM_006,SAM_012,0.596928305035176,Caffeine,Adulterant
SAM_006,SAM_012,0.596928305035176,Acetylcodeine,Precursor
SAM_006,SAM_012,0.596928305035176,Heroin,Active
SAM_006,SAM_012,0.596928305035176,Phenacetin,Adulterant
SAM_010,SAM_043,0.5968924387772359,6-Monoacetylmorphine,Precursor
SAM_010,SAM_043,0.5968924387772359,Cocaine,Active
SAM_010,SAM_043,0.5968924387772359,Acetylcodeine,Precursor
SAM_010,SAM_043,0.5968924387772359,Phenacetin,Adulterant
SAM_010,SAM_043,0.5968924387772359,Triacetin,Unknown
SAM_004,SAM_051,0.596231324885639,Meconine,Precursor
SAM_004,SAM_051,0.596231324885639,Ecgonidine methyl ester,Precursor
SAM_004,SAM_051,0.596231324885639,Heroin,Active
SAM_004,SAM_051,0.596231324885639,Phenacetin,Adulterant
SAM_004,SAM_051,0.596231324885639,Acetaminophen,Adulterant
SAM_033,SAM_078,0.5957794698543162,Diacetamate,Unknown
SAM_033,SAM_078,0.5957794698543162,Meconine,Precursor
SAM_033,SAM_078,0.5957794698543162,Caffeine,Adulterant
SAM_033,SAM_078,0.5957794698543162,Acetylcodeine,Precursor
SAM_063,SAM_085,0.5955694396090863,Noscapine,Precursor
SAM_063,SAM_085,0.5955694396090863,Hydrocotarnine,Precursor
SAM_063,SAM_085,0.5955694396090863,Tetramisole or levamisole,Adulterant
SAM_008,SAM_081,0.5954775773831605,Caffeine,Adulterant
SAM_008,SAM_081,0.5954775773831605,6-Monoacetylmorphine,Precursor
SAM_008,SAM_081,0.5954775773831605,Cocaine,Active
SAM_008,SAM_081,0.5954775773831605,Acetylcodeine,Precursor
SAM_008,SAM_081,0.5954775773831605,Phenacetin,Adulterant
SAM_024,SAM_091,0.595385324043979,Ecgonine methyl ester,Precursor
SAM_024,SAM_091,0.595385324043979,Acetylthebaol,Precursor
SAM_024,SAM_091,0.595385324043979,Caffeine,Adulterant
SAM_007,SAM_095,0.5944748931165823,Papaverine,Precursor
SAM_007,SAM_095,0.5944748931165823,Caffeine,Adulterant
SAM_007,SAM_095,0.5944748931165823,Cocaine,Active
SAM_007,SAM_095,0.5944748931165823,Hydrocotarnine,Precursor
SAM_007,SAM_095,0.5944748931165823,Acetaminophen,Adulterant
SAM_044,SAM_074,0.5931528016678397,Heroin,Active
SAM_044,SAM_074,0.5931528016678397,Acetaminophen,Adulterant
SAM_044,SAM_074,0.5931528016678397,Cocaine,Active
SAM_001,SAM_028,0.5925564907954787,Acetylcodeine,Precursor
SAM_001,SAM_028,0.5925564907954787,Meconine,Precursor
SAM_001,SAM_028,0.5925564907954787,Ecgonidine methyl ester,Precursor
SAM_001,SAM_028,0.5925564907954787,Caffeine,Adulterant
SAM_045,SAM_063,0.5919008218723363,Tetramisole or levamisole,Adulterant
SAM_045,SAM_063,0.5919008218723363,Caffeine,Adulterant
SAM_045,SAM_063,0.5919008218723363,Acetylcodeine,Precursor
SAM_045,SAM_063,0.5919008218723363,Noscapine,Precursor
SAM_045,SAM_063,0.5919008218723363,Hydrocotarnine,Precursor
SAM_051,SAM_059,0.5917858208191397,Meconine,Precursor
SAM_051,SAM_059,0.5917858208191397,Ecgonidine methyl ester,Precursor
SAM_051,SAM_059,0.5917858208191397,Acetylcodeine,Precursor
SAM_051,SAM_059,0.5917858208191397,Heroin,Active
SAM_051,SAM_059,0.5917858208191397,Phenacetin,Adulterant
SAM_001,SAM_017,0.5908463018086174,Meconine,Precursor
SAM_001,SAM_017,0.5908463018086174,Ecgonidine methyl ester,Precursor
SAM_001,SAM_017,0.5908463018086174,Caffeine,Adulterant
SAM_001,SAM_017,0.5908463018086174,Acetylcodeine,Precursor
SAM_001,SAM_017,0.5908463018086174,Heroin,Active
SAM_001,SAM_017,0.5908463018086174,Acetaminophen,Adulterant
SAM_007,SAM_044,0.5908082186364809,Meconine,Precursor
SAM_007,SAM_044,0.5908082186364809,Acetaminophen,Adulterant
SAM_007,SAM_044,0.5908082186364809,Cocaine,Active
SAM_012,SAM_078,0.590682064097537,Diacetamate,Unknown
SAM_012,SAM_078,0.590682064097537,Meconine,Precursor
SAM_012,SAM_078,0.590682064097537,Caffeine,Adulterant
SAM_012,SAM_078,0.590682064097537,Acetylcodeine,Precursor
SAM_038,SAM_055,0.5906626746441861,Diacetamate,Unknown
SAM_038,SAM_055,0.5906626746441861,Heroin,Active
SAM_038,SAM_055,0.5906626746441861,Caffeine,Adulterant
SAM_038,SAM_055,0.5906626746441861,Phenacetin,Adulterant
SAM_017,SAM_071,0.5906056794446779,Ecgonidine methyl ester,Precursor
SAM_017,SAM_071,0.5906056794446779,Caffeine,Adulterant
SAM_017,SAM_071,0.5906056794446779,Cocaine,Active
SAM_017,SAM_071,0.5906056794446779,Acetylcodeine,Precursor
SAM_017,SAM_071,0.5906056794446779,Heroin,Active
SAM_017,SAM_071,0.5906056794446779,Acetaminophen,Adulterant
SAM_079,SAM_081,0.590555089770797,Ecgonine methyl ester,Precursor
SAM_079,SAM_081,0.590555089770797,6-Monoacetylmorphine,Precursor
SAM_079,SAM_081,0.590555089770797,Cocaine,Active
SAM_079,SAM_081,0.590555089770797,Acetylcodeine,Precursor
SAM_079,SAM_081,0.590555089770797,Heroin,Active
SAM_006,SAM_023,0.5901867513508173,Diacetamate,Unknown
SAM_006,SAM_023,0.5901867513508173,Meconine,Precursor
SAM_006,SAM_023,0.5901867513508173,Phenacetin,Adulterant
SAM_096,SAM_097,0.5897814599401258,Noscapine,Precursor
SAM_096,SAM_097,0.5897814599401258,Heroin,Active
SAM_096,SAM_097,0.5897814599401258,Caffeine,Adulterant
SAM_096,SAM_097,0.5897814599401258,Cocaine,Active
SAM_022,SAM_087,0.5889774311995937,Ecgonidine methyl ester,Precursor
SAM_022,SAM_087,0.5889774311995937,Cocaine,Active
SAM_012,SAM_017,0.5888440473686944,Meconine,Precursor
SAM_012,SAM_017,0.5888440473686944,Ecgonidine methyl ester,Precursor
SAM_012,SAM_017,0.5888440473686944,Caffeine,Adulterant
SAM_012,SAM_017,0.5888440473686944,Cocaine,Active
SAM_012,SAM_017,0.5888440473686944,Acetylcodeine,Precursor
SAM_012,SAM_017,0.5888440473686944,Heroin,Active
SAM_012,SAM_017,0.5888440473686944,Noscapine,Precursor
SAM_008,SAM_086,0.5888081609304969,Meconine,Precursor
SAM_008,SAM_086,0.5888081609304969,Caffeine,Adulterant
SAM_008,SAM_086,0.5888081609304969,Cocaine,Active
SAM_008,SAM_086,0.5888081609304969,Acetylcodeine,Precursor
SAM_008,SAM_086,0.5888081609304969,Noscapine,Precursor
SAM_028,SAM_075,0.5866435509708136,Meconine,Precursor
SAM_028,SAM_075,0.5866435509708136,Ecgonidine methyl ester,Precursor
SAM_028,SAM_075,0.5866435509708136,Caffeine,Adulterant
SAM_052,SAM_086,0.5865801272883627,Meconine,Precursor
